microbe	metabolite	edge_type	microbe_Chia_name	microbe_ID	metabolite_Chia_name	metabolite_ID
Bifidobacterium angulatum DSM 20098	Nicotinate	5	Bifidobacterium angulatum	150	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Bifidobacterium angulatum DSM 20098	Ammonium	5	Bifidobacterium angulatum	150	NH3 (Ammonia, NH4+, Ammonium)	2178
Bifidobacterium angulatum DSM 20098	octadecanoate (n-C18:0)	5	Bifidobacterium angulatum	150	Stearic acid (Stearate, Octadecanoate)	2216
Bifidobacterium angulatum DSM 20098	Phenylalanine	5	Bifidobacterium angulatum	150	L-Phenylalanine (Phenylalanine, D-Phenylalanine)	2147
Bifidobacterium angulatum DSM 20098	L-proline	5	Bifidobacterium angulatum	150	L-Proline (Proline, D-Proline)	2148
Bifidobacterium angulatum DSM 20098	Pyridoxal	5	Bifidobacterium angulatum	150	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Bifidobacterium angulatum DSM 20098	Raffinose	5	Bifidobacterium angulatum	150	Raffinose	2206
Bifidobacterium angulatum DSM 20098	D-ribose	5	Bifidobacterium angulatum	150	D-Ribose (Ribose)	2074
Bifidobacterium angulatum DSM 20098	Riboflavin	5	Bifidobacterium angulatum	150	Riboflavin (Vitamin B2)	2210
Bifidobacterium angulatum DSM 20098	sulfate	5	Bifidobacterium angulatum	150	Sulfate (Sulfuric acid)	2219
Bifidobacterium angulatum DSM 20098	Stachyose	2	Bifidobacterium angulatum	150	Stachyose	2214
Bifidobacterium angulatum DSM 20098	Succinate	5	Bifidobacterium angulatum	150	Succinate	2217
Bifidobacterium angulatum DSM 20098	Sucrose	5	Bifidobacterium angulatum	150	Sucrose	2218
Bifidobacterium angulatum DSM 20098	Thiamin	5	Bifidobacterium angulatum	150	Thiamine (Vitamin B1, Thiamin)	2226
Bifidobacterium angulatum DSM 20098	L-threonine	5	Bifidobacterium angulatum	150	L-Threonine (Threonine)	2153
Bifidobacterium angulatum DSM 20098	Thymidine	5	Bifidobacterium angulatum	150	Thymidine	2228
Bifidobacterium angulatum DSM 20098	L-tryptophan	5	Bifidobacterium angulatum	150	L-Tryptophan (Tryptophan)	2154
Bifidobacterium angulatum DSM 20098	L-tyrosine	5	Bifidobacterium angulatum	150	L-Tyrosine (Tyrosine)	2155
Bifidobacterium angulatum DSM 20098	uracil	5	Bifidobacterium angulatum	150	Uracil	2237
Bifidobacterium angulatum DSM 20098	Urea	5	Bifidobacterium angulatum	150	Urea	2238
Bifidobacterium angulatum DSM 20098	L-valine	5	Bifidobacterium angulatum	150	L-Valine (Valine, D-Valine)	2156
Bifidobacterium angulatum DSM 20098	Xanthine	5	Bifidobacterium angulatum	150	Xanthine	2241
Acidaminococcus fermentans DSM 20731	2-Oxobutanoate	5	Acidaminococcus fermentans	9	2-Oxobutyrate (Alpha-ketobutyrate, 2-Oxobutanoate)	2008
Acidaminococcus fermentans DSM 20731	acetaldehyde	5	Acidaminococcus fermentans	9	Acetaldehyde	2013
Acidaminococcus fermentans DSM 20731	N-acetyl-D-glucosamine	5	Acidaminococcus fermentans	9	N-Acetyl-D-Glucosamine (N-Acetylglucosamine)	2172
Acidaminococcus fermentans DSM 20731	acetate	5	Acidaminococcus fermentans	9	Acetate	2014
Acidaminococcus fermentans DSM 20731	Adenine	5	Acidaminococcus fermentans	9	Adenine	2017
Acidaminococcus fermentans DSM 20731	Adenosylcobalamin	5	Acidaminococcus fermentans	9	Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III])	2019
Acidaminococcus fermentans DSM 20731	2-Oxoglutarate	5	Acidaminococcus fermentans	9	alpha-ketoglutarate (2-oxoglutarate)	2022
Acidaminococcus fermentans DSM 20731	L-alanine	5	Acidaminococcus fermentans	9	L-Alanine (D-Alanine, Alanine)	2125
Acidaminococcus fermentans DSM 20731	L-argininium(1+)	5	Acidaminococcus fermentans	9	L-Arginine (Arginine)	2127
Acidaminococcus fermentans DSM 20731	L-aspartate(1-)	5	Acidaminococcus fermentans	9	L-Aspartate (Aspartate, D-Aspartate)	2129
Acidaminococcus fermentans DSM 20731	Biotin	5	Acidaminococcus fermentans	9	Biotin (Vitamin B7)	2035
Acidaminococcus fermentans DSM 20731	butyrate	5	Acidaminococcus fermentans	9	Butyrate	2038
Acidaminococcus fermentans DSM 20731	cytosine	5	Acidaminococcus fermentans	9	Cytosine	2059
Acidaminococcus fermentans DSM 20731	L-cysteine	5	Acidaminococcus fermentans	9	L-Cysteine (Cysteine, D-Cysteine)	2131
Acidaminococcus fermentans DSM 20731	Cytidine	5	Acidaminococcus fermentans	9	Cytidine	2058
Acidaminococcus fermentans DSM 20731	Citrate	5	Acidaminococcus fermentans	9	Citrate	2053
Acidaminococcus fermentans DSM 20731	Formate	5	Acidaminococcus fermentans	9	Formate	2093
Acidaminococcus fermentans DSM 20731	D-Fructose	5	Acidaminococcus fermentans	9	D-Fructose (Fructose)	2061
Acidaminococcus fermentans DSM 20731	galactitol	2	Acidaminococcus fermentans	9	Galactitol (Dulcitol)	2097
Acidaminococcus fermentans DSM 20731	D-Glucosamine	5	Acidaminococcus fermentans	9	D-Glucosamine (Glucosamine)	2067
Acidaminococcus fermentans DSM 20731	D-glucose	5	Acidaminococcus fermentans	9	D-Glucose (Glucose)	2068
Acidaminococcus fermentans DSM 20731	L-glutamine	5	Acidaminococcus fermentans	9	L-Glutamine (D-Glutamine, Glutamine)	2134
Acidaminococcus fermentans DSM 20731	L-glutamate(1-)	5	Acidaminococcus fermentans	9	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	2133
Acidaminococcus fermentans DSM 20731	glycine betaine	5	Acidaminococcus fermentans	9	Betaine (Glycine betaine)	2033
Acidaminococcus fermentans DSM 20731	Glycerol	5	Acidaminococcus fermentans	9	Glycerol	2098
Acidaminococcus fermentans DSM 20731	Guanine	5	Acidaminococcus fermentans	9	Guanine	2105
Acidaminococcus fermentans DSM 20731	Hydrogen	5	Acidaminococcus fermentans	9	H2 (Hydrogen)	2107
Acidaminococcus fermentans DSM 20731	L-isoleucine	5	Acidaminococcus fermentans	9	L-Isoleucine (Isoleucine)	2140
Acidaminococcus fermentans DSM 20731	Inosine	5	Acidaminococcus fermentans	9	Inosine	2116
Acidaminococcus fermentans DSM 20731	L-leucine	5	Acidaminococcus fermentans	9	L-Leucine (Leucine)	2142
Acidaminococcus fermentans DSM 20731	L-lysinium(1+)	5	Acidaminococcus fermentans	9	L-Lysine (Lysine, D-Lysine)	2143
Acidaminococcus fermentans DSM 20731	(S)-malate(2-)	5	Acidaminococcus fermentans	9	L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)	2144
Acidaminococcus fermentans DSM 20731	Maltose	5	Acidaminococcus fermentans	9	Maltose	2161
Acidaminococcus fermentans DSM 20731	D-Mannose	5	Acidaminococcus fermentans	9	D-Mannose (Mannose)	2072
Acidaminococcus fermentans DSM 20731	L-methionine	2	Acidaminococcus fermentans	9	L-Methionine (D-Methionine)	2145
Acidaminococcus fermentans DSM 20731	L-methionine	5	Acidaminococcus fermentans	9	L-Methionine (D-Methionine)	2145
Acidaminococcus fermentans DSM 20731	D-Mannitol	5	Acidaminococcus fermentans	9	D-Mannitol (Mannitol)	2071
Acidaminococcus fermentans DSM 20731	Menaquinone 8	5	Acidaminococcus fermentans	9	Menaquinone (Vitamin K2)	2163
Acidaminococcus fermentans DSM 20731	Nicotinate	5	Acidaminococcus fermentans	9	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Acidaminococcus fermentans DSM 20731	Ammonium	5	Acidaminococcus fermentans	9	NH3 (Ammonia, NH4+, Ammonium)	2178
Acidaminococcus fermentans DSM 20731	octadecanoate (n-C18:0)	5	Acidaminococcus fermentans	9	Stearic acid (Stearate, Octadecanoate)	2216
Acidaminococcus fermentans DSM 20731	Ornithine	5	Acidaminococcus fermentans	9	L-Ornithine (Ornithine)	2146
Acidaminococcus fermentans DSM 20731	Phenylalanine	5	Acidaminococcus fermentans	9	L-Phenylalanine (Phenylalanine, D-Phenylalanine)	2147
Acidaminococcus fermentans DSM 20731	propionate	5	Acidaminococcus fermentans	9	Propanoate (Propionate)	2201
Acidaminococcus fermentans DSM 20731	L-proline	5	Acidaminococcus fermentans	9	L-Proline (Proline, D-Proline)	2148
Acidaminococcus fermentans DSM 20731	Pyridoxal	5	Acidaminococcus fermentans	9	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Acidaminococcus fermentans DSM 20731	Riboflavin	5	Acidaminococcus fermentans	9	Riboflavin (Vitamin B2)	2210
Acidaminococcus fermentans DSM 20731	Serine	5	Acidaminococcus fermentans	9	L-Serine (Serine, D-Serine)	2151
Acidaminococcus fermentans DSM 20731	sulfate	5	Acidaminococcus fermentans	9	Sulfate (Sulfuric acid)	2219
Acidaminococcus fermentans DSM 20731	Spermidine	5	Acidaminococcus fermentans	9	Spermidine	2212
Acidaminococcus fermentans DSM 20731	Succinate	5	Acidaminococcus fermentans	9	Succinate	2217
Acidaminococcus fermentans DSM 20731	Sucrose	5	Acidaminococcus fermentans	9	Sucrose	2218
Acidaminococcus fermentans DSM 20731	Taurine	2	Acidaminococcus fermentans	9	Taurine	2221
Acidaminococcus fermentans DSM 20731	Thiamin	5	Acidaminococcus fermentans	9	Thiamine (Vitamin B1, Thiamin)	2226
Acidaminococcus fermentans DSM 20731	Thymidine	5	Acidaminococcus fermentans	9	Thymidine	2228
Acidaminococcus fermentans DSM 20731	Trehalose	5	Acidaminococcus fermentans	9	Trehalose	2231
Acidaminococcus fermentans DSM 20731	tetradecanoate (n-C14:0)	5	Acidaminococcus fermentans	9	Myristic acid (Tetradecanoic acid, Tetradecanoate)	2171
Acidaminococcus fermentans DSM 20731	L-tyrosine	5	Acidaminococcus fermentans	9	L-Tyrosine (Tyrosine)	2155
Acidaminococcus fermentans DSM 20731	uracil	5	Acidaminococcus fermentans	9	Uracil	2237
Acidaminococcus fermentans DSM 20731	Uridine	5	Acidaminococcus fermentans	9	Uridine	2239
Acidaminococcus fermentans DSM 20731	L-valine	5	Acidaminococcus fermentans	9	L-Valine (Valine, D-Valine)	2156
Acidaminococcus fermentans DSM 20731	Xanthine	5	Acidaminococcus fermentans	9	Xanthine	2241
Ruminococcus bromii L2-63	acetaldehyde	5	Ruminococcus bromii	964	Acetaldehyde	2013
Ruminococcus bromii L2-63	acetate	5	Ruminococcus bromii	964	Acetate	2014
Ruminococcus bromii L2-63	L-alanine	5	Ruminococcus bromii	964	L-Alanine (D-Alanine, Alanine)	2125
Ruminococcus bromii L2-63	Starch	5	Ruminococcus bromii	964	Starch	2215
Ruminococcus bromii L2-63	D-glucose	5	Ruminococcus bromii	964	D-Glucose (Glucose)	2068
Ruminococcus bromii L2-63	Starch	5	Ruminococcus bromii	964	Starch	2215
Ruminococcus bromii L2-63	Maltose	5	Ruminococcus bromii	964	Maltose	2161
Ruminococcus bromii L2-63	Starch	5	Ruminococcus bromii	964	Starch	2215
Ruminococcus bromii L2-63	L-arabinose	5	Ruminococcus bromii	964	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	2060
Ruminococcus bromii L2-63	L-aspartate(1-)	5	Ruminococcus bromii	964	L-Aspartate (Aspartate, D-Aspartate)	2129
Ruminococcus bromii L2-63	Biotin	5	Ruminococcus bromii	964	Biotin (Vitamin B7)	2035
Ruminococcus bromii L2-63	L-cysteine	5	Ruminococcus bromii	964	L-Cysteine (Cysteine, D-Cysteine)	2131
Ruminococcus bromii L2-63	Riboflavin	5	Ruminococcus bromii	964	Riboflavin (Vitamin B2)	2210
Ruminococcus bromii L2-63	ethanol	5	Ruminococcus bromii	964	Ethanol	2089
Ruminococcus bromii L2-63	Formate	5	Ruminococcus bromii	964	Formate	2093
Ruminococcus bromii L2-63	D-Fructose	5	Ruminococcus bromii	964	D-Fructose (Fructose)	2061
Ruminococcus bromii L2-63	D-Galactose	5	Ruminococcus bromii	964	D-Galactose	2064
Ruminococcus bromii L2-63	L-glutamate(1-)	5	Ruminococcus bromii	964	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	2133
Ruminococcus bromii L2-63	Glycine	5	Ruminococcus bromii	964	L-Glycine (Glycine)	2135
Ruminococcus bromii L2-63	Hydrogen sulfide	5	Ruminococcus bromii	964	H2S (HS-)	2109
Ruminococcus bromii L2-63	Hexadecanoate (n-C16:0)	5	Ruminococcus bromii	964	Palmitate (Palmitic acid, Hexadecanoic acid, Hexadecanoate)	2189
Ruminococcus bromii L2-63	L-histidine	5	Ruminococcus bromii	964	L-Histidine (Histidine)	2136
Ruminococcus bromii L2-63	L-lysinium(1+)	5	Ruminococcus bromii	964	L-Lysine (Lysine, D-Lysine)	2143
Ruminococcus bromii L2-63	Melibiose	5	Ruminococcus bromii	964	Melibiose	2162
Ruminococcus bromii L2-63	L-methionine	5	Ruminococcus bromii	964	L-Methionine (D-Methionine)	2145
Ruminococcus bromii L2-63	Nicotinate	5	Ruminococcus bromii	964	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Ruminococcus bromii L2-63	Ammonium	5	Ruminococcus bromii	964	NH3 (Ammonia, NH4+, Ammonium)	2178
Ruminococcus bromii L2-63	octadecanoate (n-C18:0)	5	Ruminococcus bromii	964	Stearic acid (Stearate, Octadecanoate)	2216
Ruminococcus bromii L2-63	L-proline	5	Ruminococcus bromii	964	L-Proline (Proline, D-Proline)	2148
Ruminococcus bromii L2-63	Putrescine	5	Ruminococcus bromii	964	Putrescine	2203
Ruminococcus bromii L2-63	Pyridoxal	5	Ruminococcus bromii	964	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Ruminococcus bromii L2-63	sulfate	5	Ruminococcus bromii	964	Sulfate (Sulfuric acid)	2219
Ruminococcus bromii L2-63	Spermidine	5	Ruminococcus bromii	964	Spermidine	2212
Ruminococcus bromii L2-63	Succinate	5	Ruminococcus bromii	964	Succinate	2217
Ruminococcus bromii L2-63	L-threonine	5	Ruminococcus bromii	964	L-Threonine (Threonine)	2153
Ruminococcus bromii L2-63	Thymidine	5	Ruminococcus bromii	964	Thymidine	2228
Ruminococcus bromii L2-63	thiosulfate(2-)	2	Ruminococcus bromii	964	Thiosulfate	2227
Ruminococcus bromii L2-63	tetradecanoate (n-C14:0)	5	Ruminococcus bromii	964	Myristic acid (Tetradecanoic acid, Tetradecanoate)	2171
Ruminococcus bromii L2-63	uracil	5	Ruminococcus bromii	964	Uracil	2237
Ruminococcus bromii L2-63	Urea	5	Ruminococcus bromii	964	Urea	2238
Pseudomonas aeruginosa NCGM2.S1	acetaldehyde	5	Pseudomonas aeruginosa	896	Acetaldehyde	2013
Pseudomonas aeruginosa NCGM2.S1	N-acetyl-D-glucosamine	5	Pseudomonas aeruginosa	896	N-Acetyl-D-Glucosamine (N-Acetylglucosamine)	2172
Pseudomonas aeruginosa NCGM2.S1	acetate	5	Pseudomonas aeruginosa	896	Acetate	2014
Pseudomonas aeruginosa NCGM2.S1	Adenosylcobalamin	5	Pseudomonas aeruginosa	896	Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III])	2019
Pseudomonas aeruginosa NCGM2.S1	L-alanine	5	Pseudomonas aeruginosa	896	L-Alanine (D-Alanine, Alanine)	2125
Pseudomonas aeruginosa NCGM2.S1	L-argininium(1+)	5	Pseudomonas aeruginosa	896	L-Arginine (Arginine)	2127
Pseudomonas aeruginosa NCGM2.S1	L-asparagine	5	Pseudomonas aeruginosa	896	L-Asparagine (Asparagine)	2128
Pseudomonas aeruginosa NCGM2.S1	L-aspartate(1-)	5	Pseudomonas aeruginosa	896	L-Aspartate (Aspartate, D-Aspartate)	2129
Pseudomonas aeruginosa NCGM2.S1	Biotin	5	Pseudomonas aeruginosa	896	Biotin (Vitamin B7)	2035
Pseudomonas aeruginosa NCGM2.S1	butyrate	2	Pseudomonas aeruginosa	896	Butyrate	2038
Pseudomonas aeruginosa NCGM2.S1	L-lysinium(1+)	5	Pseudomonas aeruginosa	896	L-Lysine (Lysine, D-Lysine)	2143
Pseudomonas aeruginosa NCGM2.S1	Choline	5	Pseudomonas aeruginosa	896	Choline	2050
Pseudomonas aeruginosa NCGM2.S1	cytosine	5	Pseudomonas aeruginosa	896	Cytosine	2059
Pseudomonas aeruginosa NCGM2.S1	L-cysteine	5	Pseudomonas aeruginosa	896	L-Cysteine (Cysteine, D-Cysteine)	2131
Pseudomonas aeruginosa NCGM2.S1	laurate	5	Pseudomonas aeruginosa	896	Dodecanoate (Lauric acid, Laureate)	2087
Pseudomonas aeruginosa NCGM2.S1	Serine	5	Pseudomonas aeruginosa	896	L-Serine (Serine, D-Serine)	2151
Pseudomonas aeruginosa NCGM2.S1	ethanol	5	Pseudomonas aeruginosa	896	Ethanol	2089
Pseudomonas aeruginosa NCGM2.S1	Malonate	5	Pseudomonas aeruginosa	896	Malonate	2160
Pseudomonas aeruginosa NCGM2.S1	Citrate	5	Pseudomonas aeruginosa	896	Citrate	2053
Pseudomonas aeruginosa NCGM2.S1	Formate	5	Pseudomonas aeruginosa	896	Formate	2093
Pseudomonas aeruginosa NCGM2.S1	D-Fructose	5	Pseudomonas aeruginosa	896	D-Fructose (Fructose)	2061
Pseudomonas aeruginosa NCGM2.S1	galactitol	2	Pseudomonas aeruginosa	896	Galactitol (Dulcitol)	2097
Pseudomonas aeruginosa NCGM2.S1	D-Galacturonate	5	Pseudomonas aeruginosa	896	D-Galacturonate	2065
Pseudomonas aeruginosa NCGM2.S1	D-Glucosamine	5	Pseudomonas aeruginosa	896	D-Glucosamine (Glucosamine)	2067
Pseudomonas aeruginosa NCGM2.S1	D-glucose	5	Pseudomonas aeruginosa	896	D-Glucose (Glucose)	2068
Pseudomonas aeruginosa NCGM2.S1	D-gluconate	5	Pseudomonas aeruginosa	896	D-Gluconate (D-Gluconic acid) (Gluconate)	2066
Pseudomonas aeruginosa NCGM2.S1	D-glucuronate	5	Pseudomonas aeruginosa	896	D-Glucuronic acid (D-Glucuronate)	2069
Pseudomonas aeruginosa NCGM2.S1	L-glutamine	5	Pseudomonas aeruginosa	896	L-Glutamine (D-Glutamine, Glutamine)	2134
Pseudomonas aeruginosa NCGM2.S1	L-glutamate(1-)	5	Pseudomonas aeruginosa	896	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	2133
Pseudomonas aeruginosa NCGM2.S1	Glycine	5	Pseudomonas aeruginosa	896	L-Glycine (Glycine)	2135
Pseudomonas aeruginosa NCGM2.S1	glycine betaine	2	Pseudomonas aeruginosa	896	Betaine (Glycine betaine)	2033
Pseudomonas aeruginosa NCGM2.S1	Glycerol	5	Pseudomonas aeruginosa	896	Glycerol	2098
Pseudomonas aeruginosa NCGM2.S1	Hydrogen	5	Pseudomonas aeruginosa	896	H2 (Hydrogen)	2107
Pseudomonas aeruginosa NCGM2.S1	Hydrogen sulfide	5	Pseudomonas aeruginosa	896	H2S (HS-)	2109
Pseudomonas aeruginosa NCGM2.S1	Hexadecanoate (n-C16:0)	5	Pseudomonas aeruginosa	896	Palmitate (Palmitic acid, Hexadecanoic acid, Hexadecanoate)	2189
Pseudomonas aeruginosa NCGM2.S1	L-histidine	5	Pseudomonas aeruginosa	896	L-Histidine (Histidine)	2136
Pseudomonas aeruginosa NCGM2.S1	L-isoleucine	5	Pseudomonas aeruginosa	896	L-Isoleucine (Isoleucine)	2140
Pseudomonas aeruginosa NCGM2.S1	indole-3-acetate	5	Pseudomonas aeruginosa	896	Indole-3-acetate (Indoleacetate)	2115
Pseudomonas aeruginosa NCGM2.S1	Isobutyrate, 2-Methylpropanoate	5	Pseudomonas aeruginosa	896	Isobutyrate (2-Methylpropanoic acid)	2119
Pseudomonas aeruginosa NCGM2.S1	Isovalerate, 3-Methylbutanoate	5	Pseudomonas aeruginosa	896	Isovalerate (3-Methylbutanoic acid)	2122
Pseudomonas aeruginosa NCGM2.S1	L-leucine	5	Pseudomonas aeruginosa	896	L-Leucine (Leucine)	2142
Pseudomonas aeruginosa NCGM2.S1	(S)-malate(2-)	2	Pseudomonas aeruginosa	896	L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)	2144
Pseudomonas aeruginosa NCGM2.S1	Maltose	5	Pseudomonas aeruginosa	896	Maltose	2161
Pseudomonas aeruginosa NCGM2.S1	D-Mannose	5	Pseudomonas aeruginosa	896	D-Mannose (Mannose)	2072
Pseudomonas aeruginosa NCGM2.S1	L-methionine	2	Pseudomonas aeruginosa	896	L-Methionine (D-Methionine)	2145
Pseudomonas aeruginosa NCGM2.S1	L-methionine	5	Pseudomonas aeruginosa	896	L-Methionine (D-Methionine)	2145
Pseudomonas aeruginosa NCGM2.S1	D-Mannitol	5	Pseudomonas aeruginosa	896	D-Mannitol (Mannitol)	2071
Pseudomonas aeruginosa NCGM2.S1	Nicotinate	5	Pseudomonas aeruginosa	896	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Pseudomonas aeruginosa NCGM2.S1	Ammonium	5	Pseudomonas aeruginosa	896	NH3 (Ammonia, NH4+, Ammonium)	2178
Pseudomonas aeruginosa NCGM2.S1	Nitrite	5	Pseudomonas aeruginosa	896	Nitrite	2182
Pseudomonas aeruginosa NCGM2.S1	Nitrate	2	Pseudomonas aeruginosa	896	Nitrate	2180
Pseudomonas aeruginosa NCGM2.S1	octadecanoate (n-C18:0)	5	Pseudomonas aeruginosa	896	Stearic acid (Stearate, Octadecanoate)	2216
Pseudomonas aeruginosa NCGM2.S1	Ornithine	5	Pseudomonas aeruginosa	896	L-Ornithine (Ornithine)	2146
Pseudomonas aeruginosa NCGM2.S1	oxalate(2-)	5	Pseudomonas aeruginosa	896	Oxalate	2186
Pseudomonas aeruginosa NCGM2.S1	Phenylalanine	5	Pseudomonas aeruginosa	896	L-Phenylalanine (Phenylalanine, D-Phenylalanine)	2147
Pseudomonas aeruginosa NCGM2.S1	propionate	5	Pseudomonas aeruginosa	896	Propanoate (Propionate)	2201
Pseudomonas aeruginosa NCGM2.S1	Phenylpropanoate	5	Pseudomonas aeruginosa	896	3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)	2009
Pseudomonas aeruginosa NCGM2.S1	L-proline	5	Pseudomonas aeruginosa	896	L-Proline (Proline, D-Proline)	2148
Pseudomonas aeruginosa NCGM2.S1	Putrescine	5	Pseudomonas aeruginosa	896	Putrescine	2203
Pseudomonas aeruginosa NCGM2.S1	Pyridoxal	5	Pseudomonas aeruginosa	896	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Pseudomonas aeruginosa NCGM2.S1	pyruvate	5	Pseudomonas aeruginosa	896	Pyruvate	2205
Pseudomonas aeruginosa NCGM2.S1	D-ribose	5	Pseudomonas aeruginosa	896	D-Ribose (Ribose)	2074
Pseudomonas aeruginosa NCGM2.S1	Serine	5	Pseudomonas aeruginosa	896	L-Serine (Serine, D-Serine)	2151
Pseudomonas aeruginosa NCGM2.S1	sulfate	5	Pseudomonas aeruginosa	896	Sulfate (Sulfuric acid)	2219
Pseudomonas aeruginosa NCGM2.S1	Spermidine	5	Pseudomonas aeruginosa	896	Spermidine	2212
Pseudomonas aeruginosa NCGM2.S1	Succinate	5	Pseudomonas aeruginosa	896	Succinate	2217
Pseudomonas aeruginosa NCGM2.S1	Sucrose	5	Pseudomonas aeruginosa	896	Sucrose	2218
Pseudomonas aeruginosa NCGM2.S1	Taurine	2	Pseudomonas aeruginosa	896	Taurine	2221
Pseudomonas aeruginosa NCGM2.S1	Thiamin	5	Pseudomonas aeruginosa	896	Thiamine (Vitamin B1, Thiamin)	2226
